Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,EV Connector Types,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Location
ELEC,CARCHARGING,1114 6th Ave,ICON 1114 6TH; See Valet attendant for use.,New York,NY,10036,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,40.755245,-73.983406,10/28/2018,48048,2018-10-28 09:03:02 UTC,,,,,"(40.7552452, -73.9834061)"
ELEC,EVPASS,577 Solar Street,DST SST-1; 3 units at north end of lot next to bridge entry to mall,Syracuse,NY,13204,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,43.066471,-76.170059,10/28/2018,48093,2018-10-28 09:03:02 UTC,,,,,"(43.0664711, -76.1700592)"
ELEC,CARCHARGING,500 W 56th St,THE WESTPORT #2; See Valet Attendant for instructions THE WESTPORT; See Valet attendant for inistructions,New York,NY,10019,,888-758-4389,E,,Public,24 hours daily,,1,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772 NEMA520,200-8,40.768257,-73.989087,10/28/2018,48688,2018-10-28 09:03:02 UTC,,,,,"(40.768257, -73.989087)"
ELEC,CARCHARGING,450 WEST 42nd St.,MIMA #2; See Valet attendant MIMA; See valet attendant for instructions,New York,NY,10036,,888-758-4389,E,,Public,24 hours daily,,1,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772 NEMA520,200-9,40.759041,-73.994972,10/28/2018,49581,2018-10-28 09:03:02 UTC,,,,,"(40.759041, -73.994972)"
ELEC,CARCHARGING,215 E 96th St,CARNEGIE HILL#1; See valet attendant for instructions CARNEGIE HILL#2; See Valet attendant for instructions.,New York,NY,10128,,888-758-4389,E,,Public,24 hours daily,,1,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772 NEMA520,200-9,40.785295,-73.948138,10/28/2018,49582,2018-10-28 09:03:02 UTC,,,,,"(40.785295, -73.948138)"
ELEC,Vision Nissan Greece,4000 W Ridge Rd,,Rochester,NY,14626,,585-227-3800,E,,Public - Call ahead,Dealership business hours,,,3,,,,,J1772,200-9,43.216099,-77.736190,07/09/2018,49676,2018-07-09 12:13:28 UTC,P,,,10/25/2012,"(43.216099, -77.73619)"
ELEC,Central Avenue Nissan,1919 Central Park Ave,,Yonkers,NY,10710,,914-961-3900,E,,Public - Call ahead,Dealership business hours; Nissan use only,,,1,1,,,,CHADEMO J1772 J1772COMBO,200-9,40.964530,-73.839438,07/09/2018,49678,2018-07-09 12:13:28 UTC,P,,,04/05/2016,"(40.96453, -73.839438)"
ELEC,Shults Nissan,311 Fluvanna Ave,,Jamestown,NY,14701,,716-484-2780,E,,Public - Call ahead,Dealership business hours,,,1,,,,,J1772,200-9,42.115661,-79.253776,07/09/2018,49932,2018-07-09 12:13:28 UTC,P,,,10/25/2012,"(42.115661, -79.253776)"
ELEC,Nissan of Queens,9325 Rockaway Blvd,,Ozone Park,NY,11417,,718-835-8300,E,,Public - Call ahead,Dealership business hours,,,1,,,,,J1772,200-9,40.681170,-73.845621,07/09/2018,49938,2018-07-09 12:13:28 UTC,P,,,10/25/2012,"(40.68117, -73.845621)"
ELEC,Town of Penfield Library,1985 Baird Rd,,Penfield,NY,14526,,585-340-8720,E,,Public,6am-9pm daily,,,1,,,,,J1772,200-9,43.137476,-77.465214,06/05/2018,49941,2018-06-05 19:29:00 UTC,LG,,,04/01/2012,"(43.137476, -77.465214)"
ELEC,Buffalo Niagara Medical Campus - Ellicott Street Lot,589 Ellicott St,,Buffalo,NY,14203,,716-218-7153,E,,Public,Lot business hours; pay lot,,,4,,,,,J1772,200-9,42.895820,-78.867980,04/06/2017,50707,2018-03-16 03:18:44 UTC,P,,,09/01/2010,"(42.89582, -78.86798)"
ELEC,Buffalo Niagara Medical Campus - Ellicott Street Parking,589 Ellicott St,Streetside parking adjacent to pay lot,Buffalo,NY,14203,,716-218-7153,E,,Public,24 hours daily; metered parking,,,2,,,,,J1772,200-9,42.895820,-78.867980,04/06/2017,50708,2018-03-16 03:18:57 UTC,P,,,10/01/2013,"(42.89582, -78.86798)"
ELEC,CARCHARGING,214 W 88th St,CENTRAL PKG #1; See Valet Attendant to charge your vehicle,New York,NY,10024,,888-758-4389,E,,Public,24 hours daily,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,J1772 NEMA520,GPS,40.789218,-73.974959,10/28/2018,50711,2018-10-28 09:03:02 UTC,,,,,"(40.7892181, -73.9749593)"
ELEC,ShopRite Plaza,2333 Nott St E,,Niskayuna,NY,12309,,518-243-4565,E,,Public,24 hours daily,,,2,,,,,J1772,200-9,42.816614,-73.889657,06/05/2018,50854,2018-06-05 19:29:00 UTC,P,,,10/01/2011,"(42.816614, -73.889657)"
ELEC,WOODLAKE,61 Woodlake Rd N,STATION 01 STATION 02,Albany,NY,12203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,200-8,42.681288,-73.849689,10/28/2018,51095,2018-10-28 09:03:02 UTC,,,,,"(42.681288, -73.849689)"
ELEC,TAITEM,110 S Albany St,"NS1-CHARGEPOINT; Located in front lawn, street side access",Ithaca,NY,14850,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,42.438969,-76.502064,10/28/2018,51294,2018-10-28 09:03:02 UTC,,,,,"(42.438969, -76.502064)"
ELEC,GLENWOOD MGMT,300 E 56th St,BRISTOL GARAGE,New York,NY,10022,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,40.758153,-73.965302,10/28/2018,51296,2018-10-28 09:03:02 UTC,,,,,"(40.7581527, -73.9653023)"
ELEC,LAFAYETTE BOYNT,901 Boynton Ave,"LAF BOYNT 1; Lot entrance at Story and Elder, charging station is immediately to the right of the entrance, between spaces 579 & 580",Bronx,NY,10473,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,40.821451,-73.877642,10/28/2018,51297,2018-10-28 09:03:02 UTC,,,,,"(40.8214511, -73.8776415)"
ELEC,Fairport Village Landing,30 S Main St,,Fairport,NY,14450,,585-223-9500,E,,Public,24 hours daily,,,1,,,,,J1772,200-8,43.100560,-77.441933,04/03/2018,51537,2018-04-03 18:22:40 UTC,LG,,,03/10/2013,"(43.10056, -77.441933)"
ELEC,WCS,2300 Southern Blvd,NS1 SOUTHERN; -,Bronx,NY,10460,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,200-9,40.850625,-73.881132,10/28/2018,51676,2018-10-28 09:03:02 UTC,,,,,"(40.850625, -73.8811322)"
ELEC,BEAM CHARGING,107 W 13th St,107 W 13TH ST; See valet attendant for instructions  on using the charging stations.,New York,NY,10011,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,40.736949,-73.997796,10/28/2018,51680,2018-10-28 09:03:02 UTC,,,,,"(40.736949, -73.9977963)"
ELEC,BEAM CHARGING,860 5th Ave,860 FIFTH AVE; See valet attendant to use the charging station.,New York,NY,10065,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,40.769134,-73.968707,10/28/2018,51681,2018-10-28 09:03:02 UTC,,,,,"(40.769134, -73.968707)"
ELEC,BEAM CHARGING,1081 3rd Ave,1081 3RD AVENUE; See Valet for instructions on using charging station.,New York,NY,10065,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,40.764341,-73.964080,10/28/2018,51682,2018-10-28 09:03:02 UTC,,,,,"(40.764341, -73.96408)"
ELEC,BEAM CHARGING,375 Park Ave,SEAGRAMS BLDG; See valet attendant to use charging station.,New York,NY,10152,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,40.758462,-73.972211,10/28/2018,51683,2018-10-28 09:03:02 UTC,,,,,"(40.758462, -73.972211)"
ELEC,BEAM CHARGING,122 W 3rd St,MINETTA GARAGE; See valet attendant for instructions on how to use the charging station.,New York,NY,10012,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,40.730485,-74.000728,10/28/2018,51686,2018-10-28 09:03:02 UTC,,,,,"(40.730485, -74.000728)"
ELEC,MP 225 LLC,100 Jay St,"NS1-100 JAY ST; Charger located in MPS parking garage level C, area 2A next to parking office",New York,NY,11201,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,40.701820,-73.986824,10/28/2018,51687,2018-10-28 09:03:02 UTC,,,,,"(40.7018205, -73.9868238)"
ELEC,BARD ALMNCT,New York 9G,NS1-ALMNCT; Located in parking lot of Alumni Canter at intersection of Entrance Road and 9G,Red Hook,NY,12504,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,42.023436,-73.902037,10/28/2018,51689,2018-10-28 09:03:02 UTC,,,,,"(42.0234362, -73.9020369)"
ELEC,NATIONAL GRID,216 Wolf Road,HOMEWOOD SUITES,Albany,NY,12205,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,42.725844,-73.799419,10/28/2018,52014,2018-10-28 09:03:02 UTC,,,,,"(42.7258439, -73.799419)"
ELEC,ATAHOUSING407,1734-1774 Mulford Ave,"HAZEL TOWERS 1; Restricted for use to residents only, station is between Spaces #158 & #159",Bronx,NY,10461,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,40.846821,-73.834633,10/28/2018,52016,2018-10-28 09:03:02 UTC,,,,,"(40.8468211, -73.8346327)"
ELEC,QUEENS COLLEGE,152-50 Melbourne Ave,NS1-STATION1; Located in parking lot,Flushing,NY,11367,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,40.734525,-73.817930,10/28/2018,52021,2018-10-28 09:03:02 UTC,,,,,"(40.734525, -73.81793)"
ELEC,"HAVERSTRAW, NY",40 New Main St,NS1-STATION#1; Located in Municipal parking lot across from Village Hall.  Access from Maple between W Broad St and New Main St,Haverstraw,NY,10927,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,41.196841,-73.966883,10/28/2018,52023,2018-10-28 09:03:02 UTC,,,,,"(41.196841, -73.966883)"
ELEC,CAYUGA MED CTR.,91-273 Dates Dr,"NS1-STATION#1; Located at Cayuga Medical Center, Surgical Services Building front parking lot",Ithaca,NY,14850,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,42.468974,-76.538453,10/28/2018,52024,2018-10-28 09:03:02 UTC,,,,,"(42.4689745, -76.5384526)"
ELEC,NW HOSPITAL,400 E Main St,NORTH EAST UNIT; Basement Level of Garage - Next to Electric Room NORTH WEST UNIT; Basement Level of Garage - Next to stairs,Mount Kisco,NY,10549,,888-758-4389,E,,Public,24 hours daily,,,4,,,ChargePoint Network,http://www.chargepoint.com/,J1772,200-8,41.196727,-73.724645,10/28/2018,52027,2018-10-28 09:03:02 UTC,,,,,"(41.196727, -73.724645)"
ELEC,NATIONAL GRID,25 Lake Ave,HAMPTON INN,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,43.083614,-73.782161,10/28/2018,52029,2018-10-28 09:03:02 UTC,,,,,"(43.0836144, -73.7821613)"
ELEC,Lucas Ford,3245 Hortons Ln,,Southold,NY,11971,,631-765-9200,E,,Public - Call ahead,Dealership business hours,,,2,,,,,J1772,200-9,41.069942,-72.437260,04/06/2017,52063,2018-06-02 18:03:21 UTC,P,,,02/01/2013,"(41.069942, -72.43726)"
ELEC,"HHPR, LLC",2-234 High Street Extension,240 HIGH STREET; -,Victor,NY,14564,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,43.026756,-77.437792,10/28/2018,52257,2018-10-28 09:03:02 UTC,,,,,"(43.0267557, -77.4377915)"
ELEC,NATIONAL GRID,1220 NY-146,VENT CLIFTON,Clifton Park,NY,12065,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,42.869606,-73.823986,10/28/2018,52285,2018-10-28 09:03:02 UTC,,,,,"(42.8696062, -73.8239864)"
ELEC,NATIONAL GRID,2080 Western Ave,VENT GUILDERLND,Guilderland,NY,12084,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,42.697495,-73.890942,10/28/2018,52286,2018-10-28 09:03:02 UTC,,,,,"(42.6974948, -73.8909425)"
ELEC,MP 225 LLC,225 Rector Pl,"NS1-225 RECTOR; First level of garage, east wall near garage cashier office",New York,NY,10280,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,40.709225,-74.016154,10/28/2018,52290,2018-10-28 09:03:02 UTC,,,,,"(40.7092248, -74.0161545)"
ELEC,NATIONAL GRID,Putnam Way,BONNER HALL.; Station located at Bonner Hall,Buffalo,NY,14228,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,43.001978,-78.786077,10/28/2018,52578,2018-10-28 09:03:02 UTC,,,,,"(43.0019779, -78.7860766)"
ELEC,SYNAPSE EV,701 Irving Ave,CROUSE HOSP 1 CROUSE HOSP 2; - CROUSE HOSP 3,Syracuse,NY,13210,,888-758-4389,E,,Public,24 hours daily,,,3,,,ChargePoint Network,http://www.chargepoint.com/,J1772,200-9,43.042213,-76.137488,10/28/2018,52583,2018-10-28 09:03:02 UTC,,,,,"(43.042213, -76.137488)"
ELEC,NATIONAL GRID,1814 Central Ave,KOHLS ALBANY,Albany,NY,12205,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,42.729741,-73.851066,10/28/2018,53107,2018-10-28 09:03:02 UTC,,,,,"(42.7297408, -73.8510663)"
ELEC,MONTEFIOREMOSES,613 E 233rd St,"WAKEFIELD; Located in the 24 hour garage at Montefiori Wakefield Campus.  Right side of garage entrance, in line of sight with attendant booth.  ",Bronx,NY,10466,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,40.894881,-73.860525,10/28/2018,53110,2018-10-28 09:03:02 UTC,,,,,"(40.894881, -73.860525)"
ELEC,NATIONAL GRID,1300 Elmwood Ave,BUFFALO STATE; Located in the parking area of the Burchfield Penney Art Center at Buffalo State College,Buffalo,NY,14222,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,42.931593,-78.879120,10/28/2018,53112,2018-10-28 09:03:02 UTC,,,,,"(42.931593, -78.8791202)"
ELEC,NATIONAL GRID,2232 Delaware Ave,KOHLS BUFFALO,Buffalo,NY,14216,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,42.944740,-78.870384,10/28/2018,53113,2018-10-28 09:03:02 UTC,,,,,"(42.9447402, -78.8703845)"
ELEC,NATIONAL GRID,54 Crossing Blvd,KOHLS CLIFTON; Near main entrance ,Clifton Park,NY,12065,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,42.861144,-73.771918,10/28/2018,53116,2018-10-28 09:03:02 UTC,,,,,"(42.8611435, -73.7719182)"
ELEC,NATIONAL GRID,488 Fairview Ave,KOHLS HUDSON,Hudson,NY,12534,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,42.281075,-73.751372,10/28/2018,53118,2018-10-28 09:03:02 UTC,,,,,"(42.2810748, -73.7513719)"
ELEC,NATIONAL GRID,2223 Canada St,HOLIDAY INN; Holiday Inn Resort Lake George rear parking lot ,Lake George,NY,12845,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,43.414528,-73.714398,10/28/2018,53119,2018-10-28 09:03:02 UTC,,,,,"(43.4145284, -73.7143982)"
ELEC,CARCHARGING,445 Lafayette St,ASTOR PLACE 1; See valet attendant to use charging station ASTOR PLACE 2; See Valet attendant to use charging station.,New York,NY,10003,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,200-9,40.729535,-73.991398,10/28/2018,53120,2018-10-28 09:03:02 UTC,,,,,"(40.729535, -73.991398)"
ELEC,BEAM CHARGING,75 Park Place,"75 PARK PLACE; Enter parking garage by West Broadway, between Murray St and Park Place. See valet attendant to use charging station.",New York,NY,10007,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,40.714216,-74.010612,10/28/2018,53121,2018-10-28 09:03:02 UTC,,,,,"(40.7142163, -74.0106122)"
ELEC,GLENWOOD MGMT,330 West 39th Street,"CRYSTAL GREEN; Located in the Crystal Green garage, see valet attendant for access",New York,NY,10018,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,40.756029,-73.992655,10/28/2018,53123,2018-10-28 09:03:02 UTC,,,,,"(40.7560286, -73.9926549)"
ELEC,MONTEFIOREMOSES,111 E 210th St,"MOSES; Located in the Montefiori Moses Center parking garage, Rochambeau entrance ",New York,NY,10467,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,40.879718,-73.880394,10/28/2018,53124,2018-10-28 09:03:02 UTC,,,,,"(40.8797184, -73.8803938)"
ELEC,CARCHARGING,204 E 80th St,"SFG GARAGE 1; To use the charging station, see the valet attendant. SFG GARAGE 2; To use the charging station, see valet attendant.",New York,NY,10075,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,200-8,40.774703,-73.956695,10/28/2018,53125,2018-10-28 09:03:02 UTC,,,,,"(40.774703, -73.956695)"
ELEC,NATIONAL GRID,3375 E Main St,CHAUTAUQUA CHAUTUAQUA; In front of Rena???s Rustiques ,Dunkirk,NY,14048,,888-758-4389,E,,Public,24 hours daily,,,4,,,ChargePoint Network,http://www.chargepoint.com/,J1772,200-9,42.464021,-79.279727,10/28/2018,53437,2018-10-28 09:03:02 UTC,,,,,"(42.464021, -79.279727)"
ELEC,NATIONAL GRID,5801 Rock Cut Rd,COVANTA ENERGY; Near main entrance of Covanta Energy,Jamesville,NY,13078,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,43.005040,-76.116311,10/28/2018,53439,2018-10-28 09:03:02 UTC,,,,,"(43.0050404, -76.1163108)"
ELEC,Audia Chevrolet,3692 Route 44,,Millbrook,NY,12545,,845-677-3406,E,,Public - Call ahead,Dealership business hours; for customer use only,,,1,,,,,J1772,200-9,41.791563,-73.659717,06/05/2018,53442,2018-06-05 19:29:00 UTC,P,,,10/01/2012,"(41.791563, -73.659717)"
ELEC,CARCHARGING,851 Avenue of the Americas,"EVENTI HOTL-LAZ; There are 2 entrances to the garage. Entrance 1 is on 30th St just before 6th ave. The 2nd entrance is on 29th st, just past 6th ave. See VALET ATTENDANT TO USE CHARGING STATION",New York,NY,10001,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,40.747216,-73.989896,10/28/2018,53447,2018-10-28 09:03:02 UTC,,,,,"(40.7472165, -73.9898959)"
ELEC,CARCHARGING,400 E 84TH ST,STRATHMORE 1; See valet attendant to use charging station STRATHMORE 2; See valet attendant to use charging station,New York,NY,10028,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,200-8,40.775377,-73.950411,10/28/2018,53448,2018-10-28 09:03:02 UTC,,,,,"(40.775377, -73.950411)"
ELEC,CARCHARGING,400 W 12th St,SUPERIOR INK 1; See valet attendant to use charging station. SUPERIOR INK 2; See valet attendant to use charging station.,New York,NY,10014,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,200-9,40.737210,-74.009248,10/28/2018,53449,2018-10-28 09:03:02 UTC,,,,,"(40.73721, -74.009248)"
ELEC,CARCHARGING,250 E 53rd St,THE VENETO 1; See valet attendant to use charging station.,New York,NY,10022,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,40.756771,-73.967385,10/28/2018,53450,2018-10-28 09:03:02 UTC,,,,,"(40.7567708, -73.9673851)"
ELEC,CARCHARGING,325 North End Ave,TRIBECA GREEN 1; See valet attendant to use charging station,New York,NY,10282,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,40.716950,-74.014948,10/28/2018,53451,2018-10-28 09:03:02 UTC,,,,,"(40.71695, -74.014948)"
ELEC,Autosaver Ford,11125 State Route 22,,Comstock,NY,12821,,518-639-5542,E,,Public - Call ahead,Dealership business hours,,,2,,,,,J1772,200-9,43.456212,-73.383459,04/06/2017,53894,2018-06-02 17:49:52 UTC,P,,,04/01/2013,"(43.456212, -73.383459)"
ELEC,Henderson Ford,810 E Ridge Rd,Located in front of and on the west side of the building,Webster,NY,14580,,585-787-1700,E,,Public - Call ahead,Dealership business hours,,,2,,,,,J1772,200-9,43.205714,-77.476722,06/05/2018,53975,2018-06-05 19:29:00 UTC,P,,,09/01/2013,"(43.205714, -77.476722)"
ELEC,Steet-Ponte Ford Lincoln Mazda,5074 Commercial Dr,,Yorkville,NY,13495,,315-736-3381,E,,Public - Call ahead,Dealership business hours,,,1,,,,,J1772,200-9,43.110055,-75.293478,06/05/2018,53976,2018-06-05 19:29:00 UTC,P,,,11/01/2013,"(43.110055, -75.293478)"
ELEC,EVPASS,135 North James Street,R FTS-1; 4 units on 2nd level of garage R FTS-2; 4 units on 2nd level of garage R FTS-3; 4 units on 2nd level of garage R FTS-4; Fort Stanwix Parking Garage,Rome,NY,13440,,888-758-4389,E,,Public,24 hours daily,,,4,,,ChargePoint Network,http://www.chargepoint.com/,J1772,200-8,43.211739,-75.456778,10/28/2018,55725,2018-10-28 09:03:02 UTC,,,,,"(43.211739, -75.456778)"
ELEC,EVPASS,8500-8532 Dell Center Dr,FNSB-1; Unit in Fuccillo Nissan Service Bay,Liverpool,NY,13090,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,43.186211,-76.242012,10/28/2018,55733,2018-10-28 09:03:02 UTC,,,,,"(43.1862106, -76.242012)"
ELEC,CARCHARGING,1 Pennsylvania Plaza,ICON-1 PENN PLA; See valet attendant for charging station,New York,NY,10119,,888-758-4389,E,,Public,24 hours daily,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,J1772 NEMA520,GPS,40.751470,-73.992780,10/28/2018,56001,2018-10-28 09:03:02 UTC,,,,,"(40.75147, -73.9927795)"
ELEC,CARCHARGING,550 W 45th St,GMC 1; See valet attendant to use charging station. GMC 2; See valet attendant to use charging station.,New York,NY,10036,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,200-9,40.762210,-73.996580,10/28/2018,56055,2018-10-28 09:03:02 UTC,,,,,"(40.76221, -73.99658)"
ELEC,CARCHARGING,332 E 76th St,GMC - WINDSOR 1; See valet attendant to use charging station.,New York,NY,10021,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,40.770876,-73.955795,10/28/2018,56057,2018-10-28 09:03:02 UTC,,,,,"(40.7708764, -73.955795)"
